id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,detalle_indicador,indicador,disclaimer
COL2012,Ratio mujeres/hombres (en pareja),COL,ENUT 2012-13,2012,2.539665222167969,31,,Ratio situación conyugal,14,Colombia,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,Ratio mujeres/hombres (con hijos de 0 a 5 años),COL,ENUT 2012-13,2012,2.842179298400879,33,,Ratio hijos,13,Colombia,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,Ratio mujeres/hombres (alta calificación),COL,ENUT 2012-13,2012,1.933431029319763,29,,Ratio calificación,15,Colombia,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2016,Ratio mujeres/hombres (sin hijos),COL,ENUT 2016-17,2016,,32,,Ratio hijos,13,Colombia,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2016,Ratio mujeres/hombres (con hijos de 6 años o más),COL,ENUT 2016-17,2016,2.102378129959106,34,,Ratio hijos,13,Colombia,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2016,Ratio mujeres/hombres,COL,ENUT 2016-17,2016,2.40063214302063,26,,Ratio mujeres/hombres,6,Colombia,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2016,Ratio mujeres/hombres (media calificación),COL,ENUT 2016-17,2016,2.369991064071655,28,,Ratio calificación,15,Colombia,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2016,Ratio mujeres/hombres (en pareja),COL,ENUT 2016-17,2016,2.3635573387146,31,,Ratio situación conyugal,14,Colombia,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2016,Ratio mujeres/hombres (con hijos de 0 a 5 años),COL,ENUT 2016-17,2016,2.613436698913574,33,,Ratio hijos,13,Colombia,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2016,Ratio mujeres/hombres (alta calificación),COL,ENUT 2016-17,2016,1.816965937614441,29,,Ratio calificación,15,Colombia,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2016,Ratio mujeres/hombres (baja calificación),COL,ENUT 2016-17,2016,2.672280550003052,27,,Ratio calificación,15,Colombia,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2016,Ratio mujeres/hombres (solteros),COL,ENUT 2016-17,2016,3.908984661102295,30,,Ratio situación conyugal,14,Colombia,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2004,Ratio mujeres/hombres (sin hijos),CRI,MUT EHPM 2004,2004,,32,,Ratio hijos,13,Costa Rica,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2004,Ratio mujeres/hombres (con hijos de 6 años o más),CRI,MUT EHPM 2004,2004,,34,,Ratio hijos,13,Costa Rica,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2004,Ratio mujeres/hombres (baja calificación),CRI,MUT EHPM 2004,2004,,27,,Ratio calificación,15,Costa Rica,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2004,Ratio mujeres/hombres (media calificación),CRI,MUT EHPM 2004,2004,,28,,Ratio calificación,15,Costa Rica,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2004,Ratio mujeres/hombres (solteros),CRI,MUT EHPM 2004,2004,,30,,Ratio situación conyugal,14,Costa Rica,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2004,Ratio mujeres/hombres (con hijos de 0 a 5 años),CRI,MUT EHPM 2004,2004,,33,,Ratio hijos,13,Costa Rica,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2004,Ratio mujeres/hombres (en pareja),CRI,MUT EHPM 2004,2004,,31,,Ratio situación conyugal,14,Costa Rica,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2004,Ratio mujeres/hombres (alta calificación),CRI,MUT EHPM 2004,2004,,29,,Ratio calificación,15,Costa Rica,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2004,Ratio mujeres/hombres,CRI,MUT EHPM 2004,2004,,26,,Ratio mujeres/hombres,6,Costa Rica,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2017,Ratio mujeres/hombres (alta calificación),CRI,ENUT 2017,2017,1.617722392082214,29,,Ratio calificación,15,Costa Rica,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2017,Ratio mujeres/hombres (con hijos de 0 a 5 años),CRI,ENUT 2017,2017,,33,,Ratio hijos,13,Costa Rica,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2017,Ratio mujeres/hombres,CRI,ENUT 2017,2017,2.282962083816528,26,,Ratio mujeres/hombres,6,Costa Rica,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2017,Ratio mujeres/hombres (media calificación),CRI,ENUT 2017,2017,2.938797473907471,28,,Ratio calificación,15,Costa Rica,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2017,Ratio mujeres/hombres (con hijos de 6 años o más),CRI,ENUT 2017,2017,,34,,Ratio hijos,13,Costa Rica,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2017,Ratio mujeres/hombres (sin hijos),CRI,ENUT 2017,2017,,32,,Ratio hijos,13,Costa Rica,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2017,Ratio mujeres/hombres (solteros),CRI,ENUT 2017,2017,2.999860525131226,30,,Ratio situación conyugal,14,Costa Rica,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2017,Ratio mujeres/hombres (en pareja),CRI,ENUT 2017,2017,2.478496551513672,31,,Ratio situación conyugal,14,Costa Rica,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2017,Ratio mujeres/hombres (baja calificación),CRI,ENUT 2017,2017,2.161407947540283,27,,Ratio calificación,15,Costa Rica,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2012,Ratio mujeres/hombres (con hijos de 0 a 5 años),ECU,EUT 2012,2012,4.6956467628479,33,,Ratio hijos,13,Ecuador,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2012,Ratio mujeres/hombres (solteros),ECU,EUT 2012,2012,4.279565334320068,30,,Ratio situación conyugal,14,Ecuador,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2012,Ratio mujeres/hombres,ECU,EUT 2012,2012,4.069786071777344,26,,Ratio mujeres/hombres,6,Ecuador,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2012,Ratio mujeres/hombres (baja calificación),ECU,EUT 2012,2012,4.36343240737915,27,,Ratio calificación,15,Ecuador,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2012,Ratio mujeres/hombres (media calificación),ECU,EUT 2012,2012,4.319345951080322,28,,Ratio calificación,15,Ecuador,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2012,Ratio mujeres/hombres (con hijos de 6 años o más),ECU,EUT 2012,2012,3.397789239883423,34,,Ratio hijos,13,Ecuador,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2012,Ratio mujeres/hombres (sin hijos),ECU,EUT 2012,2012,,32,,Ratio hijos,13,Ecuador,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2012,Ratio mujeres/hombres (en pareja),ECU,EUT 2012,2012,3.955689907073975,31,,Ratio situación conyugal,14,Ecuador,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2012,Ratio mujeres/hombres (alta calificación),ECU,EUT 2012,2012,2.907635450363159,29,,Ratio calificación,15,Ecuador,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2017,Ratio mujeres/hombres (con hijos de 0 a 5 años),SLV,ENUT 2017,2017,2.446822881698608,33,,Ratio hijos,13,El Salvador,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2017,Ratio mujeres/hombres,SLV,ENUT 2017,2017,1.953796982765198,26,,Ratio mujeres/hombres,6,El Salvador,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2017,Ratio mujeres/hombres (solteros),SLV,ENUT 2017,2017,2.687464237213135,30,,Ratio situación conyugal,14,El Salvador,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2017,Ratio mujeres/hombres (alta calificación),SLV,ENUT 2017,2017,1.624449133872986,29,,Ratio calificación,15,El Salvador,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2017,Ratio mujeres/hombres (baja calificación),SLV,ENUT 2017,2017,2.146711349487305,27,,Ratio calificación,15,El Salvador,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2017,Ratio mujeres/hombres (en pareja),SLV,ENUT 2017,2017,2.04881477355957,31,,Ratio situación conyugal,14,El Salvador,Horas semanales promedio dedicadas al cuidado de niños/as en el hogar (solo hogares con niños).,Horas en actividades de cuidado de niños/as,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
