id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
ARG2001,Sin hijos,ARG,,2001,-.0680744722485542,2,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2001,Mujeres de media calificación,ARG,,2001,-.6331787109375,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2002,Con hijos de 6 años o más,ARG,,2002,.0109978402033448,4,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2002,Con hijos de 0 a 5 años,ARG,,2002,-.3694185614585877,3,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2002,Mujeres de baja calificación,ARG,,2002,1.032505035400391,5,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2002,Total,ARG,,2002,-.1473032683134079,1,Total,1,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2002,Sin hijos,ARG,,2002,-.3066319823265076,2,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2002,Mujeres de alta calificación,ARG,,2002,-1.763264894485474,7,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2002,Mujeres de media calificación,ARG,,2002,-.5498524904251099,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2003,Sin hijos,ARG,,2003,-.3492855727672577,2,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2003,Mujeres de media calificación,ARG,,2003,-.6327579021453857,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2003,Mujeres de baja calificación,ARG,,2003,.9848265051841736,5,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2003,Mujeres de alta calificación,ARG,,2003,-1.811405658721924,7,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2003,Con hijos de 6 años o más,ARG,,2003,-.045570146292448,4,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2003,Total,ARG,,2003,-.231399267911911,1,Total,1,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2003,Con hijos de 0 a 5 años,ARG,,2003,-.5158845186233521,3,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2004,Con hijos de 0 a 5 años,ARG,,2004,-.4273114800453186,3,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2004,Mujeres de baja calificación,ARG,,2004,1.148966193199158,5,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2004,Mujeres de alta calificación,ARG,,2004,-1.741601347923279,7,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2004,Mujeres de media calificación,ARG,,2004,-.6254755258560181,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2004,Total,ARG,,2004,-.1935264617204666,1,Total,1,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2004,Sin hijos,ARG,,2004,-.0395401045680046,2,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2004,Con hijos de 6 años o más,ARG,,2004,-.1102585196495056,4,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2005,Mujeres de media calificación,ARG,,2005,-.5969336032867432,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2005,Total,ARG,,2005,-.2005529701709747,1,Total,1,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2005,Con hijos de 6 años o más,ARG,,2005,-.1057447493076325,4,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2005,Sin hijos,ARG,,2005,-.1519095748662949,2,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2005,Con hijos de 0 a 5 años,ARG,,2005,-.4013915657997131,3,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2005,Mujeres de alta calificación,ARG,,2005,-1.719006538391113,7,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2005,Mujeres de baja calificación,ARG,,2005,1.124508738517761,5,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2006,Con hijos de 0 a 5 años,ARG,,2006,-.5967870950698853,3,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2006,Total,ARG,,2006,-.2995666265487671,1,Total,1,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2006,Mujeres de alta calificación,ARG,,2006,-1.728490829467773,7,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2006,Sin hijos,ARG,,2006,-.3035088181495667,2,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2006,Con hijos de 6 años o más,ARG,,2006,-.1328312754631043,4,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2006,Mujeres de baja calificación,ARG,,2006,1.104724645614624,5,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2006,Mujeres de media calificación,ARG,,2006,-.6445198059082031,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2007,Mujeres de media calificación,ARG,,2007,-.6581645607948303,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2007,Sin hijos,ARG,,2007,-.4138349890708923,2,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2007,Con hijos de 0 a 5 años,ARG,,2007,-.5010468363761902,3,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2007,Con hijos de 6 años o más,ARG,,2007,-.2199426889419556,4,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2007,Mujeres de baja calificación,ARG,,2007,1.098820090293884,5,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2007,Mujeres de alta calificación,ARG,,2007,-1.681674957275391,7,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2007,Total,ARG,,2007,-.3377355039119721,1,Total,1,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2008,Mujeres de baja calificación,ARG,,2008,1.121442675590515,5,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2008,Sin hijos,ARG,,2008,-.3669964671134949,2,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2008,Con hijos de 6 años o más,ARG,,2008,-.3374487459659576,4,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2008,Mujeres de media calificación,ARG,,2008,-.6984934210777283,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2008,Con hijos de 0 a 5 años,ARG,,2008,-.4271251559257507,3,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2008,Total,ARG,,2008,-.3693427443504334,1,Total,1,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2008,Mujeres de alta calificación,ARG,,2008,-1.671318769454956,7,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2009,Total,ARG,,2009,-.3847807943820953,1,Total,1,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2009,Mujeres de baja calificación,ARG,,2009,1.099297523498535,5,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2009,Con hijos de 0 a 5 años,ARG,,2009,-.5454949140548706,3,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2009,Mujeres de media calificación,ARG,,2009,-.6682202219963074,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2009,Con hijos de 6 años o más,ARG,,2009,-.3193573951721191,4,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2009,Sin hijos,ARG,,2009,-.3104128539562225,2,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2009,Mujeres de alta calificación,ARG,,2009,-1.682294487953186,7,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2010,Mujeres de media calificación,ARG,,2010,-.7126986980438232,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2010,Mujeres de alta calificación,ARG,,2010,-1.719945669174194,7,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2010,Mujeres de baja calificación,ARG,,2010,1.234848618507385,5,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2010,Sin hijos,ARG,,2010,-.3378160297870636,2,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2010,Con hijos de 6 años o más,ARG,,2010,-.2800124883651733,4,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2010,Total,ARG,,2010,-.4232574105262756,1,Total,1,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2010,Con hijos de 0 a 5 años,ARG,,2010,-.7342349290847778,3,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2011,Total,ARG,,2011,-.4390166997909546,1,Total,1,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2011,Sin hijos,ARG,,2011,-.3678504526615143,2,Hijos,2,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2011,Mujeres de media calificación,ARG,,2011,-.7387524843215942,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de años de educación entre el hombre y la mujer de una pareja.,Brecha de educación entre cónyuges,Población de referencia entre 25 y 64 años. Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
